width,offset,ext_offset,repeat,status,output
-10,-25,58,1,normal,000706050c030201
-10,-25,59,1,normal,000706050c030201
-10,-25,60,1,normal,000706050c030201
-10,-25,61,1,normal,000706050c030201
-10,-25,62,1,normal,000706050c030201
-10,-25,63,1,normal,000706050c030201
-10,-25,64,1,normal,000706050c030201
-10,-25,65,1,normal,000706050c030201
-10,-25,66,1,normal,000706050c030201
-10,-25,67,1,normal,000706050c030201
-10,-25,68,1,normal,000706050c030201
-10,-25,69,1,normal,000706050c030201
-10,-25,70,1,normal,000706050c030201
-10,-25,71,1,normal,000706050c030201
-10,-25,72,1,normal,000706050c030201
-10,-25,73,1,normal,000706050c030201
-10,-25,74,1,normal,000706050c030201
-10,-25,75,1,normal,000706050c030201
-10,-25,76,1,normal,000706050c030201
-10,-25,77,1,normal,000706050c030201
-10,-25,78,1,normal,000706050c030201
-10,-25,79,1,normal,000706050c030201
-10,-25,80,1,normal,000706050c030201
-10,-25,81,1,normal,000706050c030201
-10,-25,82,1,normal,000706050c030201
-10,-25,83,1,normal,000706050c030201
-10,-25,84,1,normal,000706050c030201
-10,-25,85,1,normal,000706050c030201
-10,-25,86,1,normal,000706050c030201
-10,-25,87,1,normal,000706050c030201
-10,-25,88,1,normal,000706050c030201
-10,-25,89,1,normal,000706050c030201
-10,-25,90,1,normal,000706050c030201
-10,-25,91,1,normal,000706050c030201
-10,-25,92,1,normal,000706050c030201
-10,-25,93,1,normal,000706050c030201
-10,-25,94,1,normal,000706050c030201
-10,-25,95,1,normal,000706050c030201
-10,-25,96,1,normal,000706050c030201
-10,-25,97,1,normal,000706050c030201
-10,-25,98,1,normal,000706050c030201
-10,-25,99,1,normal,000706050c030201
-10,-25,100,1,normal,000706050c030201
-10,-25,101,1,normal,000706050c030201
-10,-25,102,1,normal,000706050c030201
-10,-25,103,1,normal,000706050c030201
-10,-25,104,1,normal,000706050c030201
-10,-25,105,1,normal,000706050c030201
-10,-25,106,1,normal,000706050c030201
-10,-25,107,1,normal,000706050c030201
-10,-25,108,1,normal,000706050c030201
-10,-25,109,1,normal,000706050c030201
-10,-25,110,1,normal,000706050c030201
-10,-25,111,1,normal,000706050c030201
-10,-25,112,1,normal,000706050c030201
-10,-25,113,1,normal,000706050c030201
-10,-25,114,1,normal,000706050c030201
-10,-25,115,1,normal,000706050c030201
-10,-25,116,1,normal,000706050c030201
-10,-25,117,1,normal,000706050c030201
-10,-25,118,1,normal,000706050c030201
-10,-25,119,1,normal,000706050c030201
-10,-25,120,1,normal,000706050c030201
-10,-25,121,1,normal,000706050c030201
-10,-25,122,1,normal,000706050c030201
-10,-25,123,1,normal,000706050c030201
-10,-25,124,1,normal,000706050c030201
-10,-25,125,1,normal,000706050c030201
-10,-25,126,1,normal,000706050c030201
-10,-25,127,1,normal,000706050c030201
-10,-25,128,1,normal,000706050c030201
-10,-25,129,1,normal,000706050c030201
-10,-25,130,1,normal,000706050c030201
-10,-25,131,1,normal,000706050c030201
-10,-25,132,1,normal,000706050c030201
-10,-25,133,1,normal,000706050c030201
-10,-25,134,1,normal,000706050c030201
-10,-25,135,1,normal,000706050c030201
-10,-25,136,1,normal,000706050c030201
-10,-25,137,1,normal,000706050c030201
-10,-25,138,1,normal,000706050c030201
-10,-25,139,1,normal,000706050c030201
-10,-25,140,1,normal,000706050c030201
-10,-25,141,1,normal,000706050c030201
-10,-25,142,1,normal,000706050c030201
-10,-25,143,1,normal,000706050c030201
-10,-25,144,1,normal,000706050c030201
-10,-25,145,1,normal,000706050c030201
-10,-25,146,1,normal,000706050c030201
-10,-25,147,1,normal,000706050c030201
-10,-25,148,1,normal,000706050c030201
-10,-25,149,1,normal,000706050c030201
-10,-25,150,1,normal,000706050c030201
-10,-25,151,1,normal,000706050c030201
-10,-25,152,1,normal,000706050c030201
-10,-25,153,1,normal,000706050c030201
-10,-25,154,1,normal,000706050c030201
-10,-25,155,1,normal,000706050c030201
-10,-25,156,1,normal,000706050c030201
-10,-25,157,1,normal,000706050c030201
-10,-25,158,1,normal,000706050c030201
-10,-25,159,1,normal,000706050c030201
-10,-20,0,1,normal,000706050c030201
-10,-20,1,1,normal,000706050c030201
-10,-20,2,1,normal,000706050c030201
-10,-20,3,1,normal,000706050c030201
-10,-20,4,1,normal,000706050c030201
-10,-20,5,1,normal,000706050c030201
-10,-20,6,1,normal,000706050c030201
-10,-20,7,1,normal,000706050c030201
-10,-20,8,1,normal,000706050c030201
-10,-20,9,1,normal,000706050c030201
-10,-20,10,1,normal,000706050c030201
-10,-20,11,1,normal,000706050c030201
-10,-20,12,1,normal,000706050c030201
-10,-20,13,1,normal,000706050c030201
-10,-20,14,1,normal,000706050c030201
-10,-20,15,1,normal,000706050c030201
-10,-20,16,1,normal,000706050c030201
-10,-20,17,1,normal,000706050c030201
-10,-20,18,1,normal,000706050c030201
-10,-20,19,1,normal,000706050c030201
-10,-20,20,1,normal,000706050c030201
-10,-20,21,1,normal,000706050c030201
-10,-20,22,1,normal,000706050c030201
-10,-20,23,1,normal,000706050c030201
-10,-20,24,1,normal,000706050c030201
-10,-20,25,1,normal,000706050c030201
-10,-20,26,1,normal,000706050c030201
-10,-20,27,1,normal,000706050c030201
-10,-20,28,1,normal,000706050c030201
-10,-20,29,1,normal,000706050c030201
-10,-20,30,1,normal,000706050c030201
-10,-20,31,1,normal,000706050c030201
-10,-20,32,1,normal,000706050c030201
-10,-20,33,1,normal,000706050c030201
-10,-20,34,1,normal,000706050c030201
-10,-20,35,1,normal,000706050c030201
-10,-20,36,1,normal,000706050c030201
-10,-20,37,1,normal,000706050c030201
-10,-20,38,1,normal,000706050c030201
-10,-20,39,1,normal,000706050c030201
-10,-20,40,1,normal,000706050c030201
-10,-20,41,1,normal,000706050c030201
-10,-20,42,1,normal,000706050c030201
-10,-20,43,1,normal,000706050c030201
-10,-20,44,1,normal,000706050c030201
-10,-20,45,1,normal,000706050c030201
-10,-20,46,1,normal,000706050c030201
-10,-20,47,1,normal,000706050c030201
-10,-20,48,1,normal,000706050c030201
-10,-20,49,1,normal,000706050c030201
-10,-20,50,1,normal,000706050c030201
-10,-20,51,1,normal,000706050c030201
-10,-20,52,1,normal,000706050c030201
-10,-20,53,1,normal,000706050c030201
-10,-20,54,1,normal,000706050c030201
-10,-20,55,1,normal,000706050c030201
-10,-20,56,1,normal,000706050c030201
-10,-20,57,1,normal,000706050c030201
-10,-20,58,1,normal,000706050c030201
-10,-20,59,1,normal,000706050c030201
-10,-20,60,1,normal,000706050c030201
-10,-20,61,1,normal,000706050c030201
-10,-20,62,1,normal,000706050c030201
-10,-20,63,1,normal,000706050c030201
-10,-20,64,1,normal,000706050c030201
-10,-20,65,1,normal,000706050c030201
-10,-20,66,1,normal,000706050c030201
-10,-20,67,1,normal,000706050c030201
-10,-20,68,1,normal,000706050c030201
-10,-20,69,1,normal,000706050c030201
-10,-20,70,1,normal,000706050c030201
-10,-20,71,1,normal,000706050c030201
-10,-20,72,1,normal,000706050c030201
-10,-20,73,1,normal,000706050c030201
-10,-20,74,1,normal,000706050c030201
-10,-20,75,1,normal,000706050c030201
-10,-20,76,1,normal,000706050c030201
-10,-20,77,1,normal,000706050c030201
-10,-20,78,1,normal,000706050c030201
-10,-20,79,1,normal,000706050c030201
-10,-20,80,1,normal,000706050c030201
-10,-20,81,1,normal,000706050c030201
-10,-20,82,1,normal,000706050c030201
-10,-20,83,1,normal,000706050c030201
-10,-20,84,1,normal,000706050c030201
-10,-20,85,1,normal,000706050c030201
-10,-20,86,1,normal,000706050c030201
-10,-20,87,1,normal,000706050c030201
-10,-20,88,1,normal,000706050c030201
-10,-20,89,1,normal,000706050c030201
-10,-20,90,1,normal,000706050c030201
-10,-20,91,1,normal,000706050c030201
-10,-20,92,1,normal,000706050c030201
-10,-20,93,1,normal,000706050c030201
-10,-20,94,1,normal,000706050c030201
-10,-20,95,1,normal,000706050c030201
-10,-20,96,1,normal,000706050c030201
-10,-20,97,1,normal,000706050c030201
-10,-20,98,1,normal,000706050c030201
-10,-20,99,1,normal,000706050c030201
-10,-20,100,1,normal,000706050c030201
-10,-20,101,1,normal,000706050c030201
-10,-20,102,1,normal,000706050c030201
-10,-20,103,1,normal,000706050c030201
-10,-20,104,1,normal,000706050c030201
-10,-20,105,1,normal,000706050c030201
-10,-20,106,1,normal,000706050c030201
-10,-20,107,1,normal,000706050c030201
-10,-20,108,1,normal,000706050c030201
-10,-20,109,1,normal,000706050c030201
-10,-20,110,1,normal,000706050c030201
-10,-20,111,1,normal,000706050c030201
-10,-20,112,1,normal,000706050c030201
-10,-20,113,1,normal,000706050c030201
-10,-20,114,1,normal,000706050c030201
-10,-20,115,1,normal,000706050c030201
-10,-20,116,1,normal,000706050c030201
-10,-20,117,1,normal,000706050c030201
-10,-20,118,1,normal,000706050c030201
-10,-20,119,1,normal,000706050c030201
-10,-20,120,1,normal,000706050c030201
-10,-20,121,1,normal,000706050c030201
-10,-20,122,1,normal,000706050c030201
-10,-20,123,1,normal,000706050c030201
-10,-20,124,1,normal,000706050c030201
-10,-20,125,1,normal,000706050c030201
-10,-20,126,1,normal,000706050c030201
-10,-20,127,1,normal,000706050c030201
-10,-20,128,1,normal,000706050c030201
-10,-20,129,1,normal,000706050c030201
-10,-20,130,1,normal,000706050c030201
-10,-20,131,1,normal,000706050c030201
-10,-20,132,1,normal,000706050c030201
-10,-20,133,1,normal,000706050c030201
-10,-20,134,1,normal,000706050c030201
-10,-20,135,1,normal,000706050c030201
-10,-20,136,1,normal,000706050c030201
-10,-20,137,1,normal,000706050c030201
-10,-20,138,1,normal,000706050c030201
-10,-20,139,1,normal,000706050c030201
-10,-20,140,1,normal,000706050c030201
-10,-20,141,1,normal,000706050c030201
-10,-20,142,1,normal,000706050c030201
-10,-20,143,1,normal,000706050c030201
-10,-20,144,1,normal,000706050c030201
-10,-20,145,1,normal,000706050c030201
-10,-20,146,1,normal,000706050c030201
-10,-20,147,1,normal,000706050c030201
-10,-20,148,1,normal,000706050c030201
-10,-20,149,1,normal,000706050c030201
-10,-20,150,1,normal,000706050c030201
-10,-20,151,1,normal,000706050c030201
-10,-20,152,1,normal,000706050c030201
-10,-20,153,1,normal,000706050c030201
-10,-20,154,1,normal,000706050c030201
-10,-20,155,1,normal,000706050c030201
-10,-20,156,1,normal,000706050c030201
-10,-20,157,1,normal,000706050c030201
-10,-20,158,1,normal,000706050c030201
-10,-20,159,1,normal,000706050c030201
-10,-15,0,1,normal,000706050c030201
-10,-15,1,1,normal,000706050c030201
-10,-15,2,1,normal,000706050c030201
-10,-15,3,1,normal,000706050c030201
-10,-15,4,1,normal,000706050c030201
-10,-15,5,1,normal,000706050c030201
-10,-15,6,1,normal,000706050c030201
-10,-15,7,1,normal,000706050c030201
-10,-15,8,1,normal,000706050c030201
-10,-15,9,1,normal,000706050c030201
-10,-15,10,1,normal,000706050c030201
-10,-15,11,1,normal,000706050c030201
-10,-15,12,1,normal,000706050c030201
-10,-15,13,1,normal,000706050c030201
-10,-15,14,1,normal,000706050c030201
-10,-15,15,1,normal,000706050c030201
-10,-15,16,1,normal,000706050c030201
-10,-15,17,1,normal,000706050c030201
-10,-15,18,1,normal,000706050c030201
-10,-15,19,1,normal,000706050c030201
-10,-15,20,1,normal,000706050c030201
-10,-15,21,1,normal,000706050c030201
-10,-15,22,1,normal,000706050c030201
-10,-15,23,1,normal,000706050c030201
-10,-15,24,1,normal,000706050c030201
-10,-15,25,1,normal,000706050c030201
-10,-15,26,1,normal,000706050c030201
-10,-15,27,1,normal,000706050c030201
-10,-15,28,1,normal,000706050c030201
-10,-15,29,1,normal,000706050c030201
-10,-15,30,1,normal,000706050c030201
-10,-15,31,1,normal,000706050c030201
-10,-15,32,1,normal,000706050c030201
-10,-15,33,1,normal,000706050c030201
-10,-15,34,1,normal,000706050c030201
-10,-15,35,1,normal,000706050c030201
-10,-15,36,1,normal,000706050c030201
-10,-15,37,1,normal,000706050c030201
-10,-15,38,1,normal,000706050c030201
-10,-15,39,1,normal,000706050c030201
-10,-15,40,1,normal,000706050c030201
-10,-15,41,1,normal,000706050c030201
-10,-15,42,1,normal,000706050c030201
-10,-15,43,1,normal,000706050c030201
-10,-15,44,1,normal,000706050c030201
-10,-15,45,1,normal,000706050c030201
-10,-15,46,1,normal,000706050c030201
-10,-15,47,1,normal,000706050c030201
-10,-15,48,1,normal,000706050c030201
-10,-15,49,1,normal,000706050c030201
-10,-15,50,1,normal,000706050c030201
-10,-15,51,1,normal,000706050c030201
-10,-15,52,1,normal,000706050c030201
-10,-15,53,1,normal,000706050c030201
-10,-15,54,1,normal,000706050c030201
-10,-15,55,1,normal,000706050c030201
-10,-15,56,1,normal,000706050c030201
-10,-15,57,1,normal,000706050c030201
-10,-15,58,1,normal,000706050c030201
-10,-15,59,1,normal,000706050c030201
-10,-15,60,1,normal,000706050c030201
-10,-15,61,1,normal,000706050c030201
-10,-15,62,1,normal,000706050c030201
-10,-15,63,1,normal,000706050c030201
-10,-15,64,1,normal,000706050c030201
-10,-15,65,1,normal,000706050c030201
-10,-15,66,1,normal,000706050c030201
-10,-15,67,1,normal,000706050c030201
-10,-15,68,1,normal,000706050c030201
-10,-15,69,1,normal,000706050c030201
-10,-15,70,1,normal,000706050c030201
-10,-15,71,1,normal,000706050c030201
-10,-15,72,1,normal,000706050c030201
-10,-15,73,1,normal,000706050c030201
-10,-15,74,1,normal,000706050c030201
-10,-15,75,1,normal,000706050c030201
-10,-15,76,1,normal,000706050c030201
-10,-15,77,1,normal,000706050c030201
-10,-15,78,1,normal,000706050c030201
-10,-15,79,1,normal,000706050c030201
-10,-15,80,1,normal,000706050c030201
-10,-15,81,1,normal,000706050c030201
-10,-15,82,1,normal,000706050c030201
-10,-15,83,1,normal,000706050c030201
-10,-15,84,1,normal,000706050c030201
-10,-15,85,1,normal,000706050c030201
-10,-15,86,1,normal,000706050c030201
-10,-15,87,1,normal,000706050c030201
-10,-15,88,1,normal,000706050c030201
-10,-15,89,1,normal,000706050c030201
-10,-15,90,1,normal,000706050c030201
-10,-15,91,1,normal,000706050c030201
-10,-15,92,1,normal,000706050c030201
-10,-15,93,1,normal,000706050c030201
-10,-15,94,1,normal,000706050c030201
-10,-15,95,1,normal,000706050c030201
-10,-15,96,1,normal,000706050c030201
-10,-15,97,1,normal,000706050c030201
-10,-15,98,1,normal,000706050c030201
-10,-15,99,1,normal,000706050c030201
-10,-15,100,1,normal,000706050c030201
-10,-15,101,1,normal,000706050c030201
-10,-15,102,1,normal,000706050c030201
-10,-15,103,1,normal,000706050c030201
-10,-15,104,1,normal,000706050c030201
-10,-15,105,1,normal,000706050c030201
-10,-15,106,1,normal,000706050c030201
-10,-15,107,1,normal,000706050c030201
-10,-15,108,1,normal,000706050c030201
-10,-15,109,1,normal,000706050c030201
-10,-15,110,1,normal,000706050c030201
-10,-15,111,1,normal,000706050c030201
-10,-15,112,1,normal,000706050c030201
-10,-15,113,1,normal,000706050c030201
-10,-15,114,1,normal,000706050c030201
-10,-15,115,1,normal,000706050c030201
-10,-15,116,1,normal,000706050c030201
-10,-15,117,1,normal,000706050c030201
-10,-15,118,1,normal,000706050c030201
-10,-15,119,1,normal,000706050c030201
-10,-15,120,1,normal,000706050c030201
-10,-15,121,1,normal,000706050c030201
-10,-15,122,1,normal,000706050c030201
-10,-15,123,1,normal,000706050c030201
-10,-15,124,1,normal,000706050c030201
-10,-15,125,1,normal,000706050c030201
-10,-15,126,1,normal,000706050c030201
-10,-15,127,1,normal,000706050c030201
-10,-15,128,1,normal,000706050c030201
-10,-15,129,1,normal,000706050c030201
-10,-15,130,1,normal,000706050c030201
-10,-15,131,1,normal,000706050c030201
-10,-15,132,1,normal,000706050c030201
-10,-15,133,1,normal,000706050c030201
-10,-15,134,1,normal,000706050c030201
-10,-15,135,1,normal,000706050c030201
-10,-15,136,1,normal,000706050c030201
-10,-15,137,1,normal,000706050c030201
-10,-15,138,1,normal,000706050c030201
-10,-15,139,1,normal,000706050c030201
-10,-15,140,1,normal,000706050c030201
-10,-15,141,1,normal,000706050c030201
-10,-15,142,1,normal,000706050c030201
-10,-15,143,1,normal,000706050c030201
-10,-15,144,1,normal,000706050c030201
-10,-15,145,1,normal,000706050c030201
-10,-15,146,1,normal,000706050c030201
-10,-15,147,1,normal,000706050c030201
-10,-15,148,1,normal,000706050c030201
-10,-15,149,1,normal,000706050c030201
-10,-15,150,1,normal,000706050c030201
-10,-15,151,1,normal,000706050c030201
-10,-15,152,1,normal,000706050c030201
-10,-15,153,1,normal,000706050c030201
-10,-15,154,1,normal,000706050c030201
-10,-15,155,1,normal,000706050c030201
-10,-15,156,1,normal,000706050c030201
-10,-15,157,1,normal,000706050c030201
-10,-15,158,1,normal,000706050c030201
-10,-15,159,1,normal,000706050c030201
-10,-10,0,1,normal,000706050c030201
-10,-10,1,1,normal,000706050c030201
-10,-10,2,1,normal,000706050c030201
-10,-10,3,1,normal,000706050c030201
-10,-10,4,1,normal,000706050c030201
-10,-10,5,1,normal,000706050c030201
-10,-10,6,1,normal,000706050c030201
-10,-10,7,1,normal,000706050c030201
-10,-10,8,1,normal,000706050c030201
-10,-10,9,1,normal,000706050c030201
-10,-10,10,1,normal,000706050c030201
-10,-10,11,1,normal,000706050c030201
-10,-10,12,1,normal,000706050c030201
-10,-10,13,1,normal,000706050c030201
-10,-10,14,1,normal,000706050c030201
-10,-10,15,1,normal,000706050c030201
-10,-10,16,1,normal,000706050c030201
-10,-10,17,1,normal,000706050c030201
-10,-10,18,1,normal,000706050c030201
-10,-10,19,1,normal,000706050c030201
-10,-10,20,1,normal,000706050c030201
-10,-10,21,1,normal,000706050c030201
-10,-10,22,1,normal,000706050c030201
-10,-10,23,1,normal,000706050c030201
-10,-10,24,1,normal,000706050c030201
-10,-10,25,1,normal,000706050c030201
-10,-10,26,1,normal,000706050c030201
-10,-10,27,1,normal,000706050c030201
-10,-10,28,1,normal,000706050c030201
-10,-10,29,1,normal,000706050c030201
-10,-10,30,1,normal,000706050c030201
-10,-10,31,1,normal,000706050c030201
-10,-10,32,1,normal,000706050c030201
-10,-10,33,1,normal,000706050c030201
-10,-10,34,1,normal,000706050c030201
-10,-10,35,1,normal,000706050c030201
-10,-10,36,1,normal,000706050c030201
-10,-10,37,1,normal,000706050c030201
-10,-10,38,1,normal,000706050c030201
-10,-10,39,1,normal,000706050c030201
-10,-10,40,1,normal,000706050c030201
-10,-10,41,1,normal,000706050c030201
-10,-10,42,1,normal,000706050c030201
-10,-10,43,1,normal,000706050c030201
-10,-10,44,1,normal,000706050c030201
-10,-10,45,1,normal,000706050c030201
-10,-10,46,1,normal,000706050c030201
-10,-10,47,1,normal,000706050c030201
-10,-10,48,1,normal,000706050c030201
-10,-10,49,1,normal,000706050c030201
-10,-10,50,1,normal,000706050c030201
-10,-10,51,1,normal,000706050c030201
-10,-10,52,1,normal,000706050c030201
-10,-10,53,1,normal,000706050c030201
-10,-10,54,1,normal,000706050c030201
-10,-10,55,1,normal,000706050c030201
-10,-10,56,1,normal,000706050c030201
-10,-10,57,1,normal,000706050c030201
-10,-10,58,1,normal,000706050c030201
-10,-10,59,1,normal,000706050c030201
-10,-10,60,1,normal,000706050c030201
-10,-10,61,1,normal,000706050c030201
-10,-10,62,1,normal,000706050c030201
-10,-10,63,1,normal,000706050c030201
-10,-10,64,1,normal,000706050c030201
-10,-10,65,1,normal,000706050c030201
-10,-10,66,1,normal,000706050c030201
-10,-10,67,1,normal,000706050c030201
-10,-10,68,1,normal,000706050c030201
-10,-10,69,1,normal,000706050c030201
-10,-10,70,1,normal,000706050c030201
-10,-10,71,1,normal,000706050c030201
-10,-10,72,1,normal,000706050c030201
-10,-10,73,1,normal,000706050c030201
-10,-10,74,1,normal,000706050c030201
-10,-10,75,1,normal,000706050c030201
-10,-10,76,1,normal,000706050c030201
-10,-10,77,1,normal,000706050c030201
-10,-10,78,1,normal,000706050c030201
-10,-10,79,1,normal,000706050c030201
-10,-10,80,1,normal,000706050c030201
-10,-10,81,1,normal,000706050c030201
-10,-10,82,1,normal,000706050c030201
-10,-10,83,1,normal,000706050c030201
-10,-10,84,1,normal,000706050c030201
-10,-10,85,1,normal,000706050c030201
-10,-10,86,1,normal,000706050c030201
