trial,width,offset,ext_offset,repeat,status,randomness_hex,input_packet_hex,input_w0,input_w1,input_w2,input_w3,expected_output,glitched_output,fault_byte_count,fault_byte_positions_0_indexed,xor_diffs_hex
580,-10,14,64,5,fault,18371d0a,afd4b593cdb04d940474f45f6dd9d96d,0x93b5d4af,0x944db0cd,0x5ff47404,0x6dd9d96d,55a7540e35837c0c,afd4b59335837c0c,4,0;1;2;3,fa;73;e1;9d
581,-10,14,64,5,fault,038a9b1a,cd69d88c3311a7407b26b5e0c98da892,0x8cd869cd,0x40a71133,0xe0b5267b,0x92a88dc9,028b3b1ab0a3265a,cd69d88cb0a3265a,4,0;1;2;3,cf;e2;e3;96
582,-10,14,64,5,fault,a8d10624,251f94b8a7492c9eedd03239ac39f05f,0xb8941f25,0x9e2c49a7,0x3932d0ed,0x5ff039ac,0cd8263a0c98a61c,251f94b80c98a61c,4,0;1;2;3,29;c7;b2;82
583,-10,14,64,5,fault,41e30458,c75fc2f4ecdb9bb3ee785e477a242245,0xf4c25fc7,0xb39bdbec,0x475e78ee,0x4522247a,29e3065929e75e5b,c75fc2f429e75e5b,4,0;1;2;3,ee;bc;c4;ad
584,-10,14,64,5,fault,fd7a9c84,b3d7cf2ad86dedab5ca1b91e0eefb22f,0x2acfd7b3,0xabed6dd8,0x1eb9a15c,0x2fb2ef0e,f5173cafb71d3eae,b3d7cf2ab71d3eae,4,0;1;2;3,46;c0;f3;85
585,-10,14,64,5,fault,2606e8c2,80769bba58128ac1be866aade3afbc1f,0xba9b7680,0xc18a1258,0xad6a86be,0x1fbcafe3,660460c33e2470f1,80769bba3e2470f1,4,0;1;2;3,e6;72;fb;79
586,-10,14,64,5,fault,c816408c,fd673babb0588932bddb9f9181aa2e1d,0xab3b67fd,0x328958b0,0x919fdbbd,0x1d2eaa81,481e489c442ff814,fd673bab442ff814,4,0;1;2;3,b5;79;73;37
587,-10,14,64,5,fault,c812b6d7,9a2751c0001d7106dc85c83b34c39d3b,0xc051279a,0x06711d00,0x3bc885dc,0x3b9dc334,c813a7d54011a7d5,9a2751c04011a7d5,4,0;1;2;3,52;34;f6;15
588,-10,14,64,5,fault,88dbeb3a,92781694ab0e919e94385040aa48d04f,0x94167892,0x9e910eab,0x40503894,0x4fd048aa,22d37b341aa3fb3e,927816941aa3fb3e,4,0;1;2;3,b0;ab;6d;a0
589,-10,14,64,5,fault,edb35d99,e19492a9e24a80b03fa0f3bdfe3e36d2,0xa99294e1,0xb0804ae2,0xbdf3a03f,0xd2363efe,0fb95d090e275d00,e19492a90e275d00,4,0;1;2;3,ee;2d;cf;a0
590,-10,14,64,5,fault,9b95293d,28878e63a406c83a1aca4b9e6ec2b71d,0x638e8728,0x3ac806a4,0x9e4bca1a,0x1db7c26e,bf97a925bb97ed24,28878e63bb97ed24,4,0;1;2;3,97;10;27;46
591,-10,14,64,5,fault,2704ba84,0d95b3b2dbf6c53f9295e2122cf1c629,0xb2b3950d,0x3fc5f6db,0x12e29592,0x29c6f12c,2ff47eadb9945aa4,0d95b3b2b9945aa4,4,0;1;2;3,22;61;cd;1f
592,-10,14,64,5,fault,56165e23,a6e8cdbb6fc1e13ad3c9d606aba77a89,0xbbcde8a6,0x3ae1c16f,0x06d6c9d3,0x897aa7ab,7d973e2b35bf12aa,a6e8cdbb35bf12aa,4,0;1;2;3,db;7f;f3;90
593,-10,14,64,5,fault,9e419d1b,8798011e2ca4b8552b37ce3ce326fb2a,0x1e019887,0x55b8a42c,0x3cce372b,0x2afb26e3,be65251b36751419,8798011e36751419,4,0;1;2;3,39;fd;24;05
594,-10,14,64,5,fault,ddecb0e1,079d2a4f303514d484ef272c3ec54f1c,0x4f2a9d07,0xd4143530,0x2c27ef84,0x1c4fc53e,ede9b4f5dfc19ce5,079d2a4fdfc19ce5,4,0;1;2;3,ea;74;9e;ba
595,-10,14,64,5,fault,427efc33,c392f4f30e42284b2d814eae87481061,0xf3f492c3,0x4b28420e,0xae4e812d,0x61104887,443efc72ccfea0fa,c392f4f3ccfea0fa,4,0;1;2;3,87;ac;08;81
596,-10,14,64,5,fault,dc50924d,1143563b6ffd97ccd268e8e9215f9aba,0x3b564311,0xcc97fd6f,0xe9e868d2,0xba9a5f21,fd0d00c58f3b4096,1143563b8f3b4096,4,0;1;2;3,ec;4e;56;fe
597,-10,14,64,5,fault,5479b896,0fdaeb69d958a15313ec85b20f67b4fc,0x69ebda0f,0x53a158d9,0xb285ec13,0xfcb4670f,5d3918c649bb18cc,0fdaeb6949bb18cc,4,0;1;2;3,52;e3;f3;af
598,-10,14,64,5,fault,fbfd8630,3744463c2a9db553f5fac21264fb4439,0x3c464437,0x53b59d2a,0x12c2faf5,0x3944fb64,db648221ca65000a,3744463cca65000a,4,0;1;2;3,ec;20;c4;1d
599,-10,14,64,5,fault,405b4f2b,78245f597c49a26d928d69d2f08c7c30,0x595f2478,0x6da2497c,0xd2698d92,0x307c8cf0,30536f0b30527a2b,78245f5930527a2b,4,0;1;2;3,48;77;30;52
600,-10,14,64,5,fault,e59824ba,d98ff99b7b8b61a5c8b603f02a87f1f0,0x9bf98fd9,0xa5618b7b,0xf003b6c8,0xf0f1872a,cf1b451a6d1bd51a,d98ff99b6d1bd51a,4,0;1;2;3,16;94;bc;81
601,-10,14,64,5,fault,f3a6cd72,12e78f6c8c17607562ad04b3fc4ac84a,0x6c8fe712,0x7560178c,0xb304ad62,0x4ac84afc,7fa48d32e144412b,12e78f6ce144412b,4,0;1;2;3,6d;43;02;5e
602,-10,14,64,5,fault,6a95ca46,4e0351c1a5af7bffd1c4b79842e2d869,0xc151034e,0xff7bafa5,0x98b7c4d1,0x69d8e242,6a37922fe913b81f,4e0351c1e913b81f,4,0;1;2;3,24;34;c3;ee
603,-10,14,64,5,fault,06e072de,882b59b1177022f7ed9add7fce5cb08f,0xb1592b88,0xf7227017,0x7fdd9aed,0x8fb05cce,00b0525903f23b19,882b59b103f23b19,4,0;1;2;3,88;9b;0b;e8
604,-10,14,64,5,fault,e28c407c,ca7b4a0f90cbb10d59a7d6ab910038a7,0x0f4a7bca,0x0db1cb90,0xabd6a759,0xa7380091,728c70793a2c9a79,ca7b4a0f3a2c9a79,4,0;1;2;3,b8;f7;3a;76
605,-10,14,64,5,fault,220c8828,373dc42c4d4dfcdb7d8927429cdd728b,0x2cc43d37,0xdbfc4d4d,0x4227897d,0x8b72dd9c,2e41f8a34e11e862,373dc42c4e11e862,4,0;1;2;3,19;7c;3c;8f
606,-10,14,64,5,fault,7582c3b5,8996df0588f11dead01b15404a48b762,0x05df9689,0xea1df188,0x40151bd0,0x62b7484a,7dc2d6d77d8154f5,8996df057d8154f5,4,0;1;2;3,f4;54;09;d2
607,-10,14,64,5,fault,4f6d751d,2bc82555dd03505bd8f8426d0e9f99cd,0x5525c82b,0x5b5003dd,0x6d42f8d8,0xcd999f0e,436e6554952d3454,2bc82555952d3454,4,0;1;2;3,68;a6;40;01
608,-10,14,64,5,fault,74a573bf,13e7856bc8d5ce2a0afeb2a4b3086054,0x6b85e713,0x2aced5c8,0xa4b2fe0a,0x546008b3,f4a533bf6d9771ff,13e7856b6d9771ff,4,0;1;2;3,e7;42;b6;d4
609,-10,14,64,5,fault,a47ae743,370a7800a0e8c146dfea7ad03cd670af,0x00780a37,0x46c1e8a0,0xd07aeadf,0xaf70d63c,84baa745079aaf03,370a7800079aaf03,4,0;1;2;3,b3;b0;df;45
610,-10,14,64,5,fault,7339c12c,5b6f751740089da722da1525c6766839,0x17756f5b,0xa79d0840,0x2515da22,0x396876c6,3339c90d331da11d,5b6f7517331da11d,4,0;1;2;3,68;56;bc;1a
611,-10,14,64,5,fault,d85b8129,ae7e1746fa2e760f50db8448c0b3243f,0x46177eae,0x0f762efa,0x4884db50,0x3f24b3c0,1879a52608398567,ae7e174608398567,4,0;1;2;3,b6;07;b2;60
612,-10,14,64,5,fault,69412d57,9a0704fcf15eedb7c6f26791062d5aaa,0xfc04079a,0xb7ed5ef1,0x9167f2c6,0xaa5a2d06,694d65f529144cfe,9a0704fc29144cfe,4,0;1;2;3,f3;4a;61;09
613,-10,14,64,5,fault,d885ad04,b94fb8d0b1413d5b16efbf9a6b565cb8,0xd0b84fb9,0x5b3d41b1,0x9abfef16,0xb85c566b,f9c5b11cf1cd301e,b94fb8d0f1cd301e,4,0;1;2;3,40;8a;09;cc
614,-10,14,64,5,fault,2bd482ba,a3186a930b4a9f457993f2e9bae4a95e,0x936a18a3,0x459f4a0b,0xe9f29379,0x5ea9e4ba,21940bfea1c65a68,a3186a93a1c65a68,4,0;1;2;3,82;8c;61;6d
615,-10,14,64,5,fault,4986321c,c727c4cef4665c28d2634c06d8aeeebf,0xcec427c7,0x285c66f4,0x064c63d2,0xbfeeaed8,99a07e349be1fe94,c727c4ce9be1fe94,4,0;1;2;3,5e;87;ba;fa
616,-10,14,64,5,fault,c02012bb,f5f43956f53227cf6ff191634287463c,0x5639f4f5,0xcf2732f5,0x6391f16f,0x3c468742,802214b7806402ae,f5f43956806402ae,4,0;1;2;3,75;d6;2d;e1
617,-10,14,64,5,fault,80d71b1d,12693c5e4a9aafb15ee19fb0f15a28ed,0x5e3c6912,0xb1af9a4a,0xb09fe15e,0xed285af1,c0cd33bcc87ea0f1,12693c5ec87ea0f1,4,0;1;2;3,d2;a4;0f;e2
618,-10,14,64,5,fault,a2a96fa8,5c4248b25157db55013f1c89c26c5a1b,0xb248425c,0x55db5751,0x891c3f01,0x1b5a6cc2,e2ed35b9e3fc373b,5c4248b2e3fc373b,4,0;1;2;3,be;af;7d;0b
619,-10,14,64,5,fault,f8a3e83b,7f4b92d193d95001853da1cf8c13c884,0xd1924b7f,0x0150d993,0xcfa13d85,0x84c8138c,78b2a83b70b0e87b,7f4b92d170b0e87b,4,0;1;2;3,07;f9;3a;ea
620,-10,14,64,5,fault,442a5dc8,3ba1d09eba1aca8ac91062a7230eac46,0x9ed0a13b,0x8aca1aba,0xa76210c9,0x46ac0e23,6620d5cae63adfca,3ba1d09ee63adfca,4,0;1;2;3,5d;81;05;54
621,-10,14,64,5,fault,78ffefea,3e48fb67546fb5c5f1d4290569d95340,0x67fb483e,0xc5b56f54,0x0529d4f1,0x4053d969,38b6feaa30b3b4aa,3e48fb6730b3b4aa,4,0;1;2;3,06;fe;05;cd
622,-10,14,64,5,fault,3406ad00,ac22cd5124af5215863eac58b12a7b93,0x51cd22ac,0x1552af24,0x58ac3e86,0x937b2ab1,142cff1114286851,ac22cd5114286851,4,0;1;2;3,b8;0e;32;40
623,-10,14,64,5,fault,15a60728,4c80efd428fc355a86dae63efe1ba987,0xd4ef804c,0x5a35fc28,0x3ee6da86,0x87a91bfe,3dbe262a5dfe6ca2,4c80efd45dfe6ca2,4,0;1;2;3,71;3e;c9;fe
624,-10,14,64,5,fault,729975df,8cf01e9be97452258ffbe5f608053b63,0x9b1ef08c,0x255274e9,0xf6e5fb8f,0x633b0508,7a9d67fe7f192b6a,8cf01e9b7f192b6a,4,0;1;2;3,f6;6d;79;65
625,-10,14,64,5,fault,bccb8f52,424b9449855791a7beecd237e6425c44,0x49944b42,0xa7915785,0x37d2ecbe,0x445c42e6,38899f5678859b34,424b944978859b34,4,0;1;2;3,7a;c2;0b;1f
626,-10,14,64,5,fault,bcf0e18d,4981bd8888a7ce475701828d988b8e58,0x88bd8149,0x47cea788,0x8d820157,0x588e8b98,34736fcdf5716f08,4981bd88f5716f08,4,0;1;2;3,7d;f2;d2;45
627,-10,14,64,5,fault,247c4430,1e5647e55c8edaa035096add97c5a0b5,0xe547561e,0xa0da8e5c,0xdd6a0935,0xb5a0c597,30f8c49032304cd0,1e5647e532304cd0,4,0;1;2;3,2e;ae;83;75
628,-10,14,64,5,fault,d60c88ca,722111ba1c56feeb843bc0ab5dcecebb,0xba112172,0xebfe561c,0xabc03b84,0xbbcece5d,ca4a4661823f4871,722111ba823f4871,4,0;1;2;3,b8;6b;57;db
629,-10,14,64,5,fault,08799c31,99038a4dd88caa71317f319875e6effb,0x4d8a0399,0x71aa8cd8,0x98317f31,0xfbefe675,58fd364018743660,99038a4d18743660,4,0;1;2;3,c1;fe;bc;0d
630,-10,14,64,5,fault,9a1ffd63,6d2162f990ef04790b3a12da4c56242e,0xf962216d,0x7904ef90,0xda123a0b,0x2e24564c,9a59f94bdf15dfcb,6d2162f9df15dfcb,4,0;1;2;3,f7;78;9b;b2
631,-10,14,64,5,fault,6219d3d6,b51fdee6311cafbeb82670b4f405db79,0xe6de1fb5,0xbeaf1c31,0xb47026b8,0x79db05f4,521d58ee561e79a6,b51fdee6561e79a6,4,0;1;2;3,e7;02;86;08
632,-10,14,64,5,fault,496513e8,700ae70459683b1461e314b0cea3a1eb,0x04e70a70,0x143b6859,0xb014e361,0xeba1a3ce,014532e82805a6f8,700ae7042805a6f8,4,0;1;2;3,71;4f;d5;ec
633,-10,14,64,5,fault,6024a622,8298ac49174f688b4bf4bf2d74a45003,0x49ac9882,0x8b684f17,0x2dbff44b,0x0350a474,7420e62161702223,8298ac4961702223,4,0;1;2;3,f6;b8;4a;68
634,-10,14,64,5,fault,41140219,07c5ffe7c7897388a743e46649d37119,0xe7ffc507,0x887389c7,0x66e443a7,0x1971d349,00957311c095f77e,07c5ffe7c095f77e,4,0;1;2;3,07;50;8c;f6
635,-10,14,64,5,fault,b6023c52,0df6f93310964a077d5494e5390bc443,0x33f9f60d,0x074a9610,0xe594547d,0x43c40b39,a6007c51a2406c75,0df6f933a2406c75,4,0;1;2;3,ab;f6;85;62
636,-10,14,64,5,fault,48978497,aace5ce6da110ae861b0dad0a212bf07,0xe65cceaa,0xe80a11da,0xd0dab061,0x07bf12a2,ca878e978a05ca91,aace5ce68a05ca91,4,0;1;2;3,60;49;d2;71
637,-10,14,64,5,fault,c974399f,f2a526a11bad573d1dfa220379dd3b1f,0xa126a5f2,0x3d57ad1b,0x0322fa1d,0x1f3bdd79,d0f92a82b0f93b9e,f2a526a1b0f93b9e,4,0;1;2;3,22;5c;0c;23
638,-10,14,64,5,fault,9bcd958c,6d07fc784141a0aa2b285438f2b84c08,0x78fc076d,0xaaa04141,0x3854282b,0x084cb8f2,dbcd9584d3cd8d94,6d07fc78d3cd8d94,4,0;1;2;3,b6;ca;69;fc
639,-10,14,64,5,fault,887e50f9,b52a3b1820f5de96e05d30e1a212f00f,0x183b2ab5,0x96def520,0xe1305de0,0x0ff012a2,a86e80ffa8214071,b52a3b18a8214071,4,0;1;2;3,1d;44;bb;e7
640,-10,14,64,5,fault,5e4814bd,f644a10ee4fac9bb13eceb310edb9ac4,0x0ea144f6,0xbbc9fae4,0x31ebec13,0xc49adb0e,5a929c3d4aa4fc88,f644a10e4aa4fc88,4,0;1;2;3,ac;d6;3d;33
641,-10,14,64,5,fault,8a7ae1ec,e40f82bd9a1ccbd76d643df5ced1a6f2,0xbd820fe4,0xd7cb1c9a,0xf53d646d,0xf2a6d1ce,006a633e227b6a3c,e40f82bd227b6a3c,4,0;1;2;3,e4;65;e1;83
642,-10,14,64,5,fault,9a259241,76f58e4ca4d90bf82fe8cee0815b5208,0x4c8ef576,0xf80bd9a4,0xe0cee82f,0x08525b81,1a7c9049985c14e9,76f58e4c985c14e9,4,0;1;2;3,6c;89;1e;05
643,-10,14,64,5,fault,1b091dcb,43f8751555348281d14bd0300fdd7def,0x1575f843,0x81823455,0x30d04bd1,0xef7ddd0f,1e1d1d4a0899b8de,43f875150899b8de,4,0;1;2;3,5d;e5;68;5f
644,-10,14,64,5,fault,e3780184,411003f11bf3e8edc46f718d5c876876,0xf1031041,0xede8f31b,0x8d716fc4,0x7668875c,fbfb69e0e31b60f8,411003f1e31b60f8,4,0;1;2;3,ba;eb;6a;11
645,-10,14,64,5,fault,194710e7,aa2efd3675e9df7165fbf1880d669cdd,0x36fd2eaa,0x71dfe975,0x88f1fb65,0xdd9c660d,1c278cb654a2acf3,aa2efd3654a2acf3,4,0;1;2;3,b6;09;71;80
646,-10,14,64,5,fault,2157a9c6,23d83a69bdb9add4740394b3c76fac46,0x693ad823,0xd4adb9bd,0xb3940374,0x46ac6fc7,a47e0582361e1537,23d83a69361e1537,4,0;1;2;3,87;a6;3f;eb
647,-10,14,64,5,fault,4da61b40,ee92941cfeee5b2af48fceeadc9f86c2,0x1c9492ee,0x2a5beefe,0xeace8ff4,0xc2869fdc,9128194291385162,ee92941c91385162,4,0;1;2;3,7f;ba;8d;5e
648,-10,14,64,5,fault,d72ee3de,3e0e7463ab892283246a6e64352fa9ed,0x63740e3e,0x832289ab,0x646e6a24,0xeda92f35,f627c35fe72285df,3e0e7463e72285df,4,0;1;2;3,c8;29;b7;3c
649,-10,14,64,5,fault,f02858b2,085eb8593e867b447663c7fbe653c769,0x59b85e08,0x447b863e,0xfbc76376,0x69c753e6,d62a1bf2c63a1be2,085eb859c63a1be2,4,0;1;2;3,de;74;a3;ab
650,-10,14,64,5,fault,629aa156,874dac648a267dcbd07d715d2812bc36,0x64ac4d87,0xcb7d268a,0x5d717dd0,0x36bc1228,6a989d5462f35c7f,874dac6462f35c7f,4,0;1;2;3,ed;d5;31;30
651,-10,14,64,5,fault,89dc7931,5aba27161ded54f9c5b98df977d74196,0x1627ba5a,0xf954ed1d,0xf98db9c5,0x9641d777,9c1939a19e5f79ce,5aba27169e5f79ce,4,0;1;2;3,c6;a3;1e;b7
652,-10,14,64,5,fault,03a7984c,8bc2c7958c420c2983ee64776e5dfac2,0x95c7c28b,0x290c428c,0x7764ee83,0xc2fa5d6e,0fe7904c0a671af8,8bc2c7950a671af8,4,0;1;2;3,84;25;57;d9
653,-10,14,64,5,fault,df2a4df6,81c1833f596344c7aae50c9dfcbe7c94,0x3f83c181,0xc7446359,0x9d0ce5aa,0x947cbefc,87080972d70a497a,81c1833fd70a497a,4,0;1;2;3,06;c9;8a;4d
654,-10,14,64,5,fault,37394b7b,9b13ce28458888500c3026a66e266022,0x28ce139b,0x50888845,0xa626300c,0x2260266e,73394b7b312b0d7b,9b13ce28312b0d7b,4,0;1;2;3,e8;2a;85;53
655,-10,14,64,5,fault,40d9d2a5,e37d7c2213dcc5a032caa05ea55c21e2,0x227c7de3,0xa0c5dc13,0x5ea0ca32,0xe2215ca5,4185d305d1055285,e37d7c22d1055285,4,0;1;2;3,a2;f8;af;27
656,-10,14,64,5,fault,fecd88ae,8d637769e99cc1bdffbcc3199b66dc24,0x6977638d,0xbdc19ce9,0x19c3bcff,0x24dc669b,77c9488a13135e9e,8d63776913135e9e,4,0;1;2;3,fa;aa;3f;e3
657,-10,14,64,5,fault,a4c11e81,e68e2c3687fc3c2e9624dea7afd73fa7,0x362c8ee6,0x2e3cfc87,0xa7de2496,0xa73fd7af,231522a7026722a7,e68e2c36026722a7,4,0;1;2;3,c5;9b;0e;91
658,-10,14,64,5,fault,0a43790c,75d7cdd453047461a02e9d9ee66c7355,0xd4cdd775,0x61740453,0x9e9d2ea0,0x55736ce6,4847094d4e05a1cc,75d7cdd44e05a1cc,4,0;1;2;3,3d;90;c4;99
659,-10,14,64,5,fault,5ce9297f,5aee12dcc05c483a0b41315ce2f679e0,0xdc12ee5a,0x3a485cc0,0x5c31410b,0xe079f6e2,9cbd615f140f29fb,5aee12dc140f29fb,4,0;1;2;3,c6;53;73;83
660,-10,14,64,5,fault,c4d85ccc,54373b5fc66f5f2c815a8b5b990c0d8f,0x5f3b3754,0x2c5f6fc6,0x5b8b5a81,0x8f0d0c99,44d451c054845590,54373b5f54845590,4,0;1;2;3,10;e3;6a;9f
661,-10,14,64,5,fault,f32d1b16,01a538ddef43c9376b87138bb44437f9,0xdd38a501,0x37c943ef,0x8b13876b,0xf93744b4,576d1a2799af3a45,01a538dd99af3a45,4,0;1;2;3,56;c8;22;fa
662,-10,14,64,5,fault,78fdee7d,d97a0bb3c4e4cedbca0315df4a2153e1,0xb30b7ad9,0xdbcee4c4,0xdf1503ca,0xe153214a,38ddacbc38dfe894,d97a0bb338dfe894,4,0;1;2;3,e1;a7;a7;0f
663,-10,14,64,5,fault,df02f8bb,7ef2684cdaebfa1aa4120de07872bde5,0x4c68f27e,0x1afaebda,0xe00d12a4,0xe5bd7278,876040bb0360d0bf,7ef2684c0360d0bf,4,0;1;2;3,f9;92;28;f7
664,-10,14,64,5,fault,6bd22b58,e383d38c49a74317985660f098044e8c,0x8cd383e3,0x1743a749,0xf0605698,0x8c4e0498,63d6695c63d66944,e383d38c63d66944,4,0;1;2;3,80;55;ba;d0
665,-10,14,64,5,fault,8bb20c59,8eb3ee96285bdeba87a14dcc0f9386fb,0x96eeb38e,0xbade5b28,0xcc4da187,0xfb86930f,83a18ae303818ac7,8eb3ee9603818ac7,4,0;1;2;3,0d;12;64;75
666,-10,14,64,5,fault,8aec2024,4618b2aba840bc58d744a95468e4089b,0xabb21846,0x58bc40a8,0x54a944d7,0x9b08e468,a2ac283c0cac28ff,4618b2ab0cac28ff,4,0;1;2;3,e4;b4;9a;97
667,-10,14,64,5,fault,c5c94f68,10995994178d6f1bc022aa9631f13739,0x94599910,0x1b6f8d17,0x96aa22c0,0x3937f131,d4486871d5587cfe,10995994d5587cfe,4,0;1;2;3,c4;d1;31;e5
668,-10,14,64,5,fault,dda1375d,e45fff34d040d6ba82c021c5b5b27fc8,0x34ff5fe4,0xbad640d0,0xc521c082,0xc87fb2b5,4da161d579b369d9,e45fff3479b369d9,4,0;1;2;3,a9;fe;9e;e1
669,-10,14,64,5,fault,0d7976c4,ce443b7248ad2af16cd20fc1f7ed85e5,0x723b44ce,0xf12aad48,0xc10fd26c,0xe585edf7,4dd47625cffd7625,ce443b72cffd7625,4,0;1;2;3,83;90;4d;57
670,-10,14,64,5,fault,179416ed,f3565a2590ec79e623713d3cedf919d7,0x255a56f3,0xe679ec90,0x3c3d7123,0xd719f9ed,977c0f2bd5f42fe8,f3565a25d5f42fe8,4,0;1;2;3,64;2a;55;0e
671,-10,14,64,5,fault,8fd66cac,0b54d51612e6b8b77afad48f5af06abf,0x16d5540b,0xb7b8e612,0x8fd4fa7a,0xbf6af05a,9d36441b9d34683b,0b54d5169d34683b,4,0;1;2;3,96;62;91;0d
672,-10,14,64,5,fault,c06663ba,6be5226863fc51a22b7f545edd9f82b7,0x6822e56b,0xa251fc63,0x5e547f2b,0xb7829fdd,81fa631881fa31d0,6be5226881fa31d0,4,0;1;2;3,ea;1f;41;70
673,-10,14,64,5,fault,5113643f,d5ecaa7d636397633309a3ff09e3be6a,0x7daaecd5,0x63976363,0xffa30933,0x6abee309,5070f25d62faef49,d5ecaa7d62faef49,4,0;1;2;3,85;9c;58;20
674,-10,14,64,5,fault,b3ab4039,753dcc73f8ca9050824beb4699a2ff0b,0x73cc3d75,0x5090caf8,0x46eb4b82,0x0bffa299,2b29d03922c8c438,753dcc7322c8c438,4,0;1;2;3,5e;14;1c;4a
675,-10,14,64,5,fault,d5020666,6c99a2781eba0ab15a279ec96f02a5d2,0x78a2996c,0xb10aba1e,0xc99e275a,0xd2a5026f,db0006f6eb212eff,6c99a278eb212eff,4,0;1;2;3,b7;99;a4;8e
676,-10,14,64,5,fault,8994be27,80d449087e53007a1ee9e11594e56f00,0x0849d480,0x7a00537e,0x15e1e91e,0x006fe594,9dd5be2717d1b637,80d4490817d1b637,4,0;1;2;3,1d;01;f7;2f
677,-10,14,64,5,fault,2dc5d6aa,dccabdecbff9fb810fe4555982aa7970,0xecbdcadc,0x81fbf9bf,0x5955e40f,0x7079aa82,af6dafaaae6fab83,dccabdecae6fab83,4,0;1;2;3,73;a7;12;46
678,-10,14,64,5,fault,ffd3dab6,919e7158281dbbf71f9b19c4af35dc7b,0x58719e91,0xf7bb1d28,0xc4199b1f,0x7bdc35af,d7c642c56744826a,919e71586744826a,4,0;1;2;3,46;58;33;9d
679,-10,14,64,5,fault,012c60da,8b589c57ac64a7d3978a6b41b2a0c710,0x579c588b,0xd3a764ac,0x416b8a97,0x10c7a0b2,a10ce7ca8424cfca,8b589c578424cfca,4,0;1;2;3,2a;54;7b;9d
680,-10,14,64,5,fault,0bcd5e80,511193553b9f9e97b15e9f713358f6ed,0x55931151,0x979e9f3b,0x719f5eb1,0xedf65833,38d5c8053ad3c185,511193553ad3c185,4,0;1;2;3,69;c4;5b;50
681,-10,14,64,5,fault,cba5fa99,9bc28300853bbeaeebf05eeb70606428,0x0083c29b,0xaebe3b85,0xeb5ef0eb,0x28646070,cb85deb1d115e633,9bc28300d115e633,4,0;1;2;3,50;47;5d;b1
682,-10,14,64,5,fault,1c6ce203,279daaa2cbe8f6fabe1f657fb255e400,0xa2aa9d27,0xfaf6e8cb,0x7f651fbe,0x00e455b2,9e2c0603926c065b,279daaa2926c065b,4,0;1;2;3,b9;b1;ac;a1
683,-10,14,64,5,fault,47e33e0f,88fa69c50a76fc3c76407a92bd30e5d2,0xc569fa88,0x3cfc760a,0x927a4076,0xd2e530bd,4fd3da1fcdd34f5f,88fa69c5cdd34f5f,4,0;1;2;3,c7;29;b3;da
684,-10,14,64,5,fault,485e8a39,baefa6b74927a3d87073ca7e9735e7db,0xb7a6efba,0xd8a32749,0x7eca7370,0xdbe73597,497b29e1aa3b2cc4,baefa6b7aa3b2cc4,4,0;1;2;3,f3;94;8f;56
685,-10,14,64,5,fault,44c77426,4d31cedf8c80cf3d35f3e39b1d42115f,0xdfce314d,0x3dcf808c,0x9be3f335,0x5f11421d,48c7753b487675fb,4d31cedf487675fb,4,0;1;2;3,05;f6;bb;e4
686,-10,14,64,5,fault,c02b9de2,c67d1497e660318f4c0b6593830598a8,0x97147dc6,0x8f3160e6,0x93650b4c,0xa8980583,422b8d6a4227a872,c67d14974227a872,4,0;1;2;3,84;56;99;fd
687,-10,14,64,5,fault,7787de5e,02ac8657fd5e7b338a9667142d6aee4d,0x5786ac02,0x337b5efd,0x1467968a,0x4dee6a2d,5acdb45ffd3d3d1f,02ac8657fd3d3d1f,4,0;1;2;3,58;61;32;08
688,-10,14,64,5,fault,c8df62ba,37802ac4ca5b596926aefd866c9c51e1,0xc42a8037,0x69595bca,0x86fdae26,0xe1519c6c,80c733dbc8d513fe,37802ac4c8d513fe,4,0;1;2;3,b7;47;19;1f
689,-10,14,64,5,fault,7c7888f0,a2cde01f1aad4eb7c2f5aa67d85a200c,0x1fe0cda2,0xb74ead1a,0x67aaf5c2,0x0c205ad8,647088f47c5002dc,a2cde01f7c5002dc,4,0;1;2;3,c6;bd;68;eb
690,-10,14,64,5,fault,348bd6fd,2463835fa88268075e40f4ab2a7a0195,0x5f836324,0x076882a8,0xabf4405e,0x95017a2a,1c89d6f818a937e0,2463835f18a937e0,4,0;1;2;3,38;ea;55;a7
691,-10,14,64,5,fault,bd91663d,669862b2689842a442dcde2f3a504815,0xb2629866,0xa4429868,0x2fdedc42,0x1548503a,958126399d81262b,669862b29d81262b,4,0;1;2;3,f3;19;44;8b
692,-10,14,64,5,fault,ca319fd8,a306410f0f4e3795944ea763eef6a954,0x0f4106a3,0x95374e0f,0x63a74e94,0x54a9f6ee,c477beccec7fb8de,a306410fec7fb8de,4,0;1;2;3,67;71;ff;c3
693,-10,14,64,5,fault,00e89331,852e37d480c3d47392b8f508e47142e5,0xd4372e85,0x73d4c380,0x08f5b892,0xe54271e4,80a9d350846070f5,852e37d4846070f5,4,0;1;2;3,05;87;e4;84
694,-10,14,64,5,fault,ce77699e,b7c2a3a23699d096ecaf2527094e2ff6,0xa2a3c2b7,0x96d09936,0x2725afec,0xf62f4e09,ce7f69084f3e6b18,b7c2a3a24f3e6b18,4,0;1;2;3,79;bd;ca;aa
695,-10,14,64,5,fault,28041356,4766579ff3ee48ac1d98d69cbc78cb2e,0x9f576647,0xac48eef3,0x9cd6981d,0x2ecb78bc,986c5b7a38ec4648,4766579f38ec4648,4,0;1;2;3,df;0a;0c;e5
